"current_file"
"Iteration" "current etc.."
("Iteration" "current" "max_temperature" "min_temperature")
1 0 1180.3 1060.088929336097
2 12035.66653672964 1062.27 965.8736897811631
3 11582.3012801046 1059.484262075868 869.2864160656076
4 9392.879170839151 1052.366454608929 782.3577744590468
5 5180.314561742633 1055.258780200473 768.1436401818538
6 9230.482559307618 1057.856140204314 844.9580042000392
7 13069.79044017441 1088.05521897158 929.4538046200432
8 14702.02439713562 1101.473985847228 964.5505603017193
9 13879.49994685699 1076.572478109361 971.1195938304144
10 10747.84891548894 1060.405932663408 973.1268593511684
11 7666.524316035851 1060.158271879181 971.5484273561184
12 5493.864588086974 1059.697130451255 968.2501238007555
13 4152.175354784588 1059.116542567731 963.5056812531142
14 3360.724653193816 1058.529475201287 958.1565784915983
15 3031.664232781754 1057.674743514333 951.2287102642666
16 2904.932892901963 1057.301072912571 945.2690772331807
17 2985.253710594124 1056.688423260507 939.121023870016
18 3044.199553374907 1055.918484747283 931.6471745094382
19 3114.339345966001 1055.643949703836 925.5756980732497
20 3150.251326284304 1055.147674767045 920.0603400847683
21 3160.22818749336 1054.776276987435 915.1113013304175
22 3154.199750591195 1054.427618834658 910.6294967925072
23 3137.516916972504 1053.961475462707 905.9047537594503
24 3113.75987308195 1053.807927608894 902.2199250903507
25 3081.653472039012 1053.399869621109 898.3537313976389
26 3048.019407530753 1053.176444790305 894.8598191382664
27 3011.440288793543 1052.93830590604 891.7275819152587
28 2973.805114445218 1052.738362778296 888.9249718670338
29 2936.753174724154 1052.557806457459 886.4320688872451
30 2901.372669292487 1052.400811324386 884.2241543247097
31 2868.33677007946 1052.260454203795 882.2748762608534
32 2837.940407364872 1052.137239559903 880.5588507904714
33 2810.245689209069 1052.028484618528 879.050602588646
34 2785.190873334125 1051.932499368802 877.7248419913675
35 2762.640438029355 1051.848453696768 876.5603923243809
36 2742.458176990452 1051.774822781987 875.5403398793368
37 2724.432633484048 1051.708888609959 874.633422058141
38 2708.436673852313 1051.652444678955 873.8418602467262
39 2694.240733535018 1051.602107109934 873.1506401200074
40 2681.654311852496 1051.55807618382 872.5469397451935
41 2670.492008957106 1051.51921005696 872.0121331765962
42 2660.624198721827 1051.484938958607 871.5429829920088
43 2651.886202446165 1051.455086360524 871.131574613098
44 2644.167390593804 1051.428540600544 870.7676233525671
45 2637.364631461136 1051.405253386284 870.4501224913572
46 2631.352528201181 1051.385010373524 870.1732499335704
47 2626.045329798947 1051.366960275909 869.928093615988
48 2621.373952669866 1051.351280310967 869.7124349804519
49 2617.262624809827 1051.337473078546 869.5227722486152
50 2613.645917934075 1051.325241646411 869.3561236915667
51 2610.469150689984 1051.314833591263 869.2116023329772
52 2607.670238732744 1051.305401371417 869.0835428319659
53 2605.215532616544 1051.29724607872 868.971321537208
54 2603.05866349363 1051.290042196214 868.8725346805398
55 2601.166552038889 1051.283837924964 868.7863305484
56 2599.501613393401 1051.278292190084 868.7103575859811
57 2598.040340462112 1051.273423404582 868.6440387235259
58 2596.756033445309 1051.269165314753 868.5856234134852
59 2595.62872800491 1051.265394967814 868.5346456886347
60 2594.637053698508 1051.262121294395 868.4896544466869
61 2593.766035925526 1051.259216229724 868.4503893606047
62 2593.000013450049 1051.256693587815 868.4157648337615
63 2592.327528351356 1051.25445560274 868.3855440421412
64 2591.736161332528 1051.252510114222 868.3589081062224
65 2591.216358235854 1051.250787553808 868.3354720813669
66 2590.759767148749 1051.249285333012 868.314919313821
67 2590.359384578318 1051.247961257145 868.2969122853293
68 2590.00769344258 1051.246799135253 868.2811167463479
69 2589.698709626351 1051.245783046587 868.267272051596
70 2589.427688392207 1051.244886964658 868.2551172567935
71 2589.189570022429 1051.244103640918 868.244446319245
72 2588.980687970573 1051.243415564193 868.2350840249826
73 2588.797473847294 1051.242812212197 868.2268736522039
74 2588.636729725426 1051.242282861013 868.2196746468453
75 2588.495656186693 1051.241818628593 868.2133588705641
76 2588.371816451923 1051.24141137148 868.2078210901723
77 2588.263114701169 1051.241054144841 868.2029656229666
78 2588.167694456033 1051.240740775667 868.1987080546965
79 2588.083927352054 1051.240465886187 868.1949745231906
80 2588.010386591256 1051.240224745334 868.191700371857
81 2587.945821651005 1051.240013206781 868.1888289916435
82 2587.889135751142 1051.23982763298 868.1863107925257
83 2587.839366671389 1051.239664834256 868.1841023116421
84 2587.79567006385 1051.23952201343 868.182165446118
85 2587.757304900967 1051.239396717093 868.1804667802713
86 2587.72362076614 1051.239286794191 868.1789770196519
87 2587.694046679984 1051.23919035839 868.1776704751322
88 2587.668081502351 1051.239105755032 868.1765246259033
89 2587.64528525656 1051.239031548123 868.1755190878721
90 2587.625258495842 1051.238966387917 868.1746376671073
91 2587.607687692744 1051.23890942768 868.1738701594738
92 2587.592200284889 1051.238858779503 868.1731929023216
93 2587.578600883057 1051.238814819889 868.1725982769511
94 2587.566707256727 1051.238776104746 868.172074959274
95 2587.556275846536 1051.238742295958 868.1716168840265
96 2587.547149431738 1051.238712544729 868.1712149338165
97 2587.539138906364 1051.238686520597 868.1708629827808
98 2587.532124795271 1051.238663684889 868.1705535292674
99 2587.52596320443 1051.238643664026 868.1702814874426
100 2587.520565705514 1051.238626199431 868.1700441100635
101 2587.515839317724 1051.238610740807 868.1698364842425
102 2587.511679870183 1051.238597138185 868.1696553177422
103 2587.508032825591 1051.238585435296 868.1694960532027
104 2587.504839695419 1051.238575115567 868.1693561831316
105 2587.502044036769 1051.238566106377 868.1692339835278
106 2587.499594497806 1051.23855810459 868.1691254341607
107 2587.497469420412 1051.238551429153 868.1690319905225
108 2587.495592630496 1051.238545080191 868.1689484057445
109 2587.493949578082 1051.238539972423 868.1688765196158
110 2587.492494522302 1051.238535061111 868.1688121975922
111 2587.491218662524 1051.238531068361 868.1687565455537
112 2587.490094261467 1051.238527401946 868.1687081624078
113 2587.489101118788 1051.238524243013 868.1686653707645
114 2587.488243936466 1051.238521434896 868.1686277266916
115 2587.487488415411 1051.238518981373 868.1685947791466
116 2587.486818459317 1051.238516819829 868.1685658225483
117 2587.486224131414 1051.238514919397 868.1685404185745
118 2587.485697123513 1051.23851324866 868.1685181319804
119 2587.485230189447 1051.238511780219 868.1684985684982
120 2587.484816927379 1051.238510489536 868.1684814020045
121 2587.484451487387 1051.238509355406 868.1684663380364
122 2587.484143847874 1051.238508352746 868.168453099487
123 2587.483858546697 1051.238507486937 868.1684414990355
124 2587.483616950365 1051.238506711325 868.1684313171675
125 2587.48340573732 1051.238506039233 868.1684223828411
126 2587.483218583826 1051.238505447757 868.1684145487706
127 2587.483051758872 1051.238504928857 868.1684076858996
128 2587.482902745604 1051.238504473389 868.1684016724323
129 2587.482769640072 1051.23850407335 868.1683964017584
