"current_file"
"Iteration" "current etc.."
("Iteration" "current" "max_temperature" "min_temperature")
1 0 1180.3 1060.028259076117
2 13823349.49407734 1063.777816122507 954.0254331685054
3 14159729.41919071 962.2222096931971 865.4713284632306
4 10446748.99922838 1031.344443489298 782.3713630614002
5 6814298.300281645 1055.500434767464 704.1342988848152
6 4315851.477963502 1039.580201215829 633.7208689963337
7 2690554.068853971 1046.931467741035 570.3487820967003
8 1649750.733351483 1042.715653883086 513.3139225580221
9 991535.8011993412 1042.088596997711 461.9825528171968
10 581835.6578107558 1040.002487906577 456.1093080043049
11 332723.7335537355 1041.129869367258 440.4198712591002
12 185350.134712463 1040.79911469228 484.4618583850103
13 104937.4203068601 1040.928483147595 532.9080442235113
14 64015.90645126661 1041.168062145515 586.1988486458624
15 42815.27726839507 1042.798418240967 644.8187335104487
16 29274.92404594253 1043.396507816326 709.3006068614936
17 20242.473409229 1044.259701420911 780.2306675476431
18 14131.71711113378 1045.054036997274 793.1381271339515
19 9947.256432097416 1045.810893098475 799.4441418154092
20 7059.278524579671 1046.538897811372 809.2492653291314
21 5057.941191148033 1047.238457287958 816.8437949989199
22 3668.123793579148 1047.907477313557 824.3425102468127
23 2702.925214957887 1048.549779744403 830.6644074447172
24 2033.515166288124 1049.166895487412 836.768866698346
25 1570.408086370917 1049.759751045135 842.658174413609
26 1251.348706157502 1050.326416558448 848.298587841815
27 1032.860948182695 1050.871822728453 853.720047921203
28 884.5525922609199 1051.393957846448 858.9307946921887
29 785.156827673633 1051.894790566258 863.9376980598405
30 719.8403197916122 1052.375609319903 868.7452405742164
31 678.1862214631859 1052.836366928307 873.3626002398571
32 652.9356414573926 1053.277708165006 877.7941104789395
33 639.0172189377332 1053.701390630209 882.0474762829668
34 632.8770838213364 1054.107331066736 886.1287821639062
35 632.0352635209533 1054.49694007199 890.0448587544228
36 634.761589735645 1054.869772441756 893.8046590303527
37 639.8501125246931 1055.227804568238 897.4105440412199
38 646.4648140891619 1055.570537225583 900.867580598123
39 654.0304432103976 1055.89966485521 904.1855667038909
40 662.1297773917563 1056.21722491266 907.3675923190623
41 670.4935425551129 1056.516661110557 910.4193066813457
42 678.9330565242706 1056.806937453975 913.3464214047996
43 687.3120018272621 1057.084016700648 916.1543196105014
44 695.5517651479322 1057.349851802641 918.8456252007732
45 703.5919199743553 1057.604512794017 921.4249649157753
46 711.3919573310424 1057.848570043055 923.8977984159402
47 718.9332239792544 1058.082390208414 926.2708485057175
48 726.2113153782624 1058.306342697977 928.542357128039
49 733.2205826911802 1058.520908465226 930.7168891829895
50 739.9569872786686 1058.726599917408 932.8026206711172
51 746.4280977654726 1058.923551489303 934.8024500022756
52 752.6386648426449 1059.112311514239 936.7194195759542
53 758.5951741726611 1059.293161508589 938.5575022406044
54 764.3083722663092 1059.466418510038 940.3187924855387
55 769.785595120618 1059.632431625804 942.0067325049492
56 775.0341644581702 1059.791573298961 943.6236625467111
57 780.0648109797911 1059.943698201443 945.1731342151026
58 784.8838537121228 1060.089999692344 946.6579502492085
59 789.4994779689196 1060.229896440619 948.0826595024115
60 793.9247163320352 1060.36395952378 949.44749771642
61 798.1635185285289 1060.492338004955 950.7570196232156
62 802.2230130425893 1060.615582730592 952.0108785706828
63 806.1132432423645 1060.733467508646 953.2126199547566
64 809.8409671659869 1060.846497744523 954.3639668312486
65 813.4102171363977 1060.954670304543 955.4693676479504
66 816.8307723326643 1061.058316831808 956.5275862046211
67 820.1067687340903 1061.157666036471 957.5413822602944
68 823.2443144986768 1061.252784488446 958.5127175678358
69 826.249277095563 1061.343882775623 959.4425275939577
70 829.1277045821313 1061.431271897638 960.334692547411
71 831.8846003636623 1061.514955052391 961.1888050574854
72 834.5253284852269 1061.595091530155 962.0079292556893
73 837.0545245236347 1061.671904075588 962.7920928463441
74 839.4767226212781 1061.745494695427 963.5435328531514
75 841.797282378843 1061.815991236064 964.2630938080564
76 844.0195447202756 1061.883510854693 964.9527912236911
77 846.1482702289263 1061.948212131498 965.614154178373
78 848.1872631436474 1062.010232863149 966.246812981835
79 850.1404879462531 1062.06956016023 966.8529089380554
80 852.0107718822675 1062.12642161263 967.4337429740058
81 853.8018058362721 1062.180894685394 967.9904105579442
82 855.5171518582033 1062.233030201148 968.5238131425588
83 857.1605930536169 1062.283030774501 969.0348609676357
84 858.7344157736203 1062.330927120878 969.5252154039257
85 860.2420616462388 1062.376825257913 969.9943918176351
86 861.6867676543312 1062.420787555572 970.444028982327
87 863.0705095032692 1062.462922977477 970.8754909101893
88 864.3959843599229 1062.50330651015 971.288890118936
89 865.6661251188185 1062.54198921316 971.6843033699972
90 866.8831437925077 1062.57903794917 972.062850304485
91 868.0486719599476 1062.614528864452 972.4258963062689
92 869.1649650349576 1062.648538906096 972.7741963225552
93 870.2342170238808 1062.681124624046 973.1074379348738
94 871.2587851075521 1062.712335967125 973.4266875752405
95 872.2403693936063 1062.742237869441 973.7325703686006
96 873.1804573968506 1062.770884124816 974.0256757621498
97 874.0810721886469 1062.798335503529 974.3068821210827
98 874.9436799351209 1062.824634380955 974.5759223974401
99 875.7703667490795 1062.849824358468 974.8336097508364
100 876.5620745418291 1062.873963377467 975.0808760470934
101 877.3205195511415 1062.897092972205 975.3173720720421
102 878.0472585244812 1062.919243862326 975.544078248922
103 878.743411554149 1062.940463624409 975.7612491563176
104 879.4102010464088 1062.960792979617 975.9693274308117
105 880.0489211701953 1062.980271310525 976.1687436915377
106 880.6607661268638 1062.998934081742 976.359807949637
107 881.2469025292504 1063.016813735721 976.5428576716711
108 881.8084668591141 1063.033941393316 976.7181852862402
109 882.3464569152701 1063.05034958132 976.886159973105
110 882.8618014576521 1063.066069600536 977.0470962915083
111 883.3554912792457 1063.081130124752 977.2012906973943
112 883.8284369542286 1063.095558795317 977.3490262504774
113 884.2814934463709 1063.109382287434 977.4905695854876
114 884.7155243812426 1063.122625989307 977.6261800064624
115 885.1313555817982 1063.135314157553 977.756105683082
116 885.5297312610051 1063.147470160933 977.8805845712236
117 885.9113678601899 1063.159116321018 977.9998464779761
118 886.2769818488002 1063.17027398015 978.1141060908777
119 886.6272613707206 1063.180966619815 978.2237306389346
120 886.9628365625255 1063.191211570351 978.328614560172
121 887.284438463211 1063.201024226382 978.4290715616086
122 887.5924927439435 1063.210424902431 978.5253250623207
123 887.8875833392935 1063.219430993727 978.6175482629428
124 888.1702708319955 1063.228059150685 978.7059078853309
125 888.4410971712344 1063.236325323303 978.7905646124426
126 888.7005514047917 1063.244244684499 978.8716733271768
127 888.9491113121557 1063.251831858796 978.9493816363081
128 889.1872279320373 1063.259112274736 979.0238630119142
129 889.4153500292177 1063.266078513939 979.0952450622129
130 889.6340201993803 1063.272749574064 979.1636968964253
131 889.8434865417627 1063.279145835557 979.2292652104036
132 890.0442065315279 1063.285272071064 979.2919742398201
133 890.2365277756949 1063.291139657161 979.3520401304875
134 890.4207226461903 1063.296760643147 979.4095958247293
135 890.5971465147433 1063.302145572723 979.4647425764082
136 890.7661417246211 1063.307304472034 979.5175794977547
137 890.928021750346 1063.312246889817 979.5682026285597
138 891.0831017202757 1063.316981962457 979.6167039156693
139 891.2316729941073 1063.321518410984 979.6631719450526
140 891.3740112561588 1063.325864580334 979.7076917212776
